solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,accepted
14.85,6.926,7.923,0.5336,57.8,86.2,True,s1->s2->c2->c1,San Francisco,O2582,O3733,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,12,11,8.629999999999999,8.12,0.0,5.928,6.926,0.999,33.8,both_shop,True,1
15.221,7.302,7.919,0.5203,50.7,78.7,True,s1->s2->c2->c1,San Francisco,O4,O3869,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,7,11,11.48,9.2,0.0,4.795,6.357,2.507,41.3,both_shop,True,1
17.488,9.581,7.908,0.4522,50.7,107.4,True,s1->s2->c2->c1,San Francisco,O3127,O4763,delivery_only,shop_and_deliver,on_demand,on_demand,True,5,10,6.45,12.98,0.0,7.188,7.548,2.392,12.6,mixed,True,1
13.554,5.809,7.744,0.5714,42.7,102.6,True,s1->s2->c2->c1,San Francisco,O855,O1375,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,21,12,9.17,8.52,0.0,3.199,5.472,2.61,17.4,both_shop,True,1
16.278,8.571,7.706,0.4734,29.4,120.0,True,s1->s2->c2->c1,San Francisco,O1579,O4601,shop_and_deliver,delivery_only,on_demand,same_day,True,12,7,8.74,6.91,0.0,8.163,7.935,0.408,41.7,mixed,True,1
13.925,6.226,7.699,0.5529,25.9,101.2,True,s1->s2->c2->c1,San Francisco,O22,O1073,shop_and_deliver,delivery_only,on_demand,on_demand,True,7,13,7.51,7.74,0.0,2.795,5.247,3.431,18.8,mixed,True,1
12.802,5.12,7.681,0.6,34.3,101.2,True,s1->s2->c2->c1,San Francisco,O1833,O3508,shop_and_deliver,delivery_only,on_demand,same_day,True,13,21,8.84,11.13,0.0,2.544,5.113,2.577,18.8,mixed,True,1
15.235,7.572,7.663,0.503,39.2,110.7,True,s1->s2->c1->c2,San Francisco,O3027,O5985,delivery_only,shop_and_deliver,on_demand,on_demand,True,9,7,12.14,8.76,0.0,3.03,4.543,6.15,9.3,mixed,True,1
15.329,7.682,7.647,0.4988,29.7,120.0,True,s1->s2->c1->c2,San Francisco,O4392,O4806,delivery_only,delivery_only,on_demand,same_day,True,7,5,7.51,5.93,0.0,3.003,4.679,5.971,15.0,both_delivery,True,1
19.643,12.012,7.631,0.3885,56.9,120.0,True,s1->s2->c2->c1,San Francisco,O3851,O5295,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,22,10,12.96,8.67,0.0,8.694,8.163,3.318,40.9,both_shop,True,1
14.466,6.842,7.625,0.5271,25.3,202.3,True,s1->s2->c2->c1,San Francisco,O579,O1881,delivery_only,delivery_only,same_day,same_day,True,11,24,9.19,10.42,0.0,5.794,6.709,1.048,37.7,both_delivery,True,1
12.811,5.198,7.614,0.5943,36.5,120.0,True,s1->s2->c2->c1,San Francisco,O529,O659,delivery_only,shop_and_deliver,same_day,on_demand,True,11,19,10.21,8.91,0.0,2.316,4.965,2.882,27.1,mixed,True,1
12.699,5.108,7.591,0.5978,33.7,112.4,True,s1->s2->c2->c1,San Francisco,O1673,O3177,shop_and_deliver,delivery_only,on_demand,on_demand,True,5,9,7.49,5.77,0.0,2.616,5.104,2.492,7.6,mixed,True,1
13.196,5.62,7.576,0.5741,40.1,111.8,True,s1->s2->c2->c1,San Francisco,O2541,O3839,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,21,8,11.96,7.11,0.0,3.649,5.612,1.971,8.2,both_shop,True,1
13.787,6.215,7.572,0.5492,47.5,120.0,True,s1->s2->c2->c1,San Francisco,O2080,O5119,delivery_only,shop_and_deliver,same_day,on_demand,True,25,12,11.12,8.68,0.0,4.08,5.826,2.135,1.5,mixed,True,1
13.432,5.878,7.554,0.5624,53.1,105.3,True,s1->s2->c2->c1,San Francisco,O81,O5819,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,7,8,9.78,8.870000000000001,0.0,1.544,4.549,4.334,14.7,both_shop,True,1
16.527,9.014,7.513,0.4546,24.5,211.4,True,s1->s2->c2->c1,San Francisco,O2191,O5258,delivery_only,delivery_only,same_day,same_day,True,30,14,12.19,9.36,0.0,4.48,5.996,4.534,28.6,both_delivery,True,1
12.048,4.576,7.471,0.6201,37.5,76.6,True,s1->s2->c2->c1,San Francisco,O156,O1521,shop_and_deliver,delivery_only,on_demand,on_demand,True,12,14,8.5,8.07,0.0,1.671,4.571,2.905,43.4,mixed,True,1
14.949,7.489,7.46,0.499,35.5,120.0,True,s1->s2->c2->c1,San Francisco,O1807,O1946,shop_and_deliver,delivery_only,on_demand,same_day,False,10,35,6.68,13.88,0.376,2.71,5.424,4.404,7.6,mixed,True,1
16.825,9.375,7.45,0.4428,33.7,217.2,True,s1->s2->c2->c1,San Francisco,O4848,O5759,delivery_only,shop_and_deliver,same_day,same_day,False,8,3,7.16,5.63,0.376,3.805,5.789,5.195,22.8,mixed,True,1
16.205,8.76,7.445,0.4594,65.7,119.9,True,s1->s2->c2->c1,San Francisco,O2349,O5227,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,9,26,9.13,15.29,0.0,5.684,6.564,3.076,0.1,both_shop,True,1
14.139,6.75,7.389,0.5226,55.0,1429.1,True,s1->s2->c2->c1,San Francisco,O90,O3998,shop_and_deliver,shop_and_deliver,next_day,next_day,True,9,10,6.08,13.73,0.0,2.175,4.782,4.575,10.9,both_shop,True,1
17.383,10.014,7.37,0.4239,37.7,209.2,True,s1->s2->c1->c2,San Francisco,O5082,O5214,delivery_only,shop_and_deliver,next_day,same_day,True,14,15,11.02,9.47,0.0,5.346,4.668,8.047,30.8,mixed,True,1
15.221,7.882,7.339,0.4822,24.0,120.0,True,s1->s2->c2->c1,San Francisco,O3412,O4142,delivery_only,delivery_only,on_demand,same_day,True,10,8,10.01,8.07,0.0,6.303,6.821,1.58,39.6,both_delivery,True,1
11.326,4.013,7.313,0.6457,34.7,118.2,True,s1->s2->c1->c2,San Francisco,O559,O5466,delivery_only,shop_and_deliver,on_demand,next_day,True,20,16,9.69,10.22,0.0,0.347,3.666,3.993,1.8,mixed,True,1
14.836,7.546,7.29,0.4914,37.0,120.0,True,s1->s2->c1->c2,San Francisco,O466,O4125,shop_and_deliver,delivery_only,on_demand,same_day,True,2,14,4.37,7.16,0.0,3.854,3.693,7.451,41.5,mixed,True,1
14.971,7.692,7.279,0.4862,38.8,104.3,True,s1->s2->c2->c1,San Francisco,O2199,O3860,shop_and_deliver,delivery_only,next_day,on_demand,True,9,7,7.81,6.32,0.0,7.022,7.151,0.67,15.7,mixed,True,1
11.665,4.387,7.277,0.6239,19.4,80.3,True,s2->s1->c2->c1,San Francisco,O1487,O4173,delivery_only,delivery_only,on_demand,on_demand,False,17,11,9.02,6.77,0.376,0.889,3.906,3.482,39.7,both_delivery,True,1
13.437,6.23,7.207,0.5363,44.5,239.6,True,s1->s2->c2->c1,San Francisco,O1344,O2694,shop_and_deliver,delivery_only,same_day,same_day,True,13,12,8.04,8.43,0.0,5.021,6.114,1.209,0.4,mixed,True,1
12.117,4.911,7.206,0.5947,33.3,230.9,True,s1->s2->c2->c1,San Francisco,O1419,O2112,delivery_only,shop_and_deliver,same_day,next_day,True,16,10,9.1,6.89,0.0,0.95,4.078,3.962,9.1,mixed,True,1
12.898,5.706,7.192,0.5576,29.9,120.0,True,s1->s2->c1->c2,San Francisco,O1701,O3634,delivery_only,shop_and_deliver,same_day,on_demand,True,10,12,8.14,7.11,0.0,2.062,3.644,5.609,0.7,mixed,True,1
12.759,5.599,7.16,0.5612,38.3,225.0,True,s1->s2->c1->c2,San Francisco,O3116,O3214,shop_and_deliver,shop_and_deliver,same_day,same_day,True,3,5,7.17,7.14,0.0,1.966,3.633,5.494,15.0,both_shop,True,1
16.609,9.45,7.159,0.431,69.7,88.6,True,s1->s2->c2->c1,San Francisco,O2441,O5048,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,16,7,10.17,6.09,0.0,6.425,6.792,3.025,31.4,both_shop,True,1
11.344,4.191,7.153,0.6305,26.4,120.0,True,s1->s2->c2->c1,San Francisco,O548,O1020,shop_and_deliver,delivery_only,on_demand,same_day,False,9,8,8.11,7.86,0.119,0.676,3.971,3.396,34.8,mixed,True,1
13.527,6.379,7.149,0.5285,44.0,205.9,True,s1->s2->c2->c1,San Francisco,O3279,O4546,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,11,8.190000000000001,7.0,0.0,3.415,5.282,2.963,34.1,both_shop,True,1
13.263,6.127,7.136,0.538,25.3,105.7,True,s1->s2->c1->c2,San Francisco,O2747,O4020,delivery_only,delivery_only,on_demand,on_demand,True,9,13,8.059999999999999,9.28,0.0,1.765,4.363,4.538,14.3,both_delivery,True,1
13.75,6.622,7.128,0.5184,43.2,120.0,True,s1->s2->c1->c2,San Francisco,O2115,O5317,shop_and_deliver,delivery_only,on_demand,next_day,False,21,29,12.57,11.96,0.119,2.458,4.055,5.65,30.5,mixed,True,1
11.041,3.92,7.121,0.645,34.8,1397.8,True,s1->s2->c2->c1,San Francisco,O1295,O4128,shop_and_deliver,delivery_only,next_day,next_day,True,10,11,9.68,7.39,0.0,0.618,3.87,3.302,42.2,mixed,True,1
12.75,5.631,7.119,0.5584,19.7,99.5,True,s1->s2->c1->c2,San Francisco,O1671,O1716,delivery_only,delivery_only,on_demand,next_day,True,3,11,5.13,8.03,0.0,1.734,3.897,4.956,20.5,both_delivery,True,1
10.847,3.763,7.084,0.6531,29.1,232.8,True,s1->s2->c2->c1,San Francisco,O516,O2126,delivery_only,shop_and_deliver,next_day,same_day,True,5,16,8.95,8.35,0.0,0.187,3.635,3.576,7.2,mixed,True,1
13.973,6.897,7.076,0.5064,72.6,80.6,True,s1->s2->c1->c2,San Francisco,O2254,O2804,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,18,25,10.46,11.97,0.0,3.079,3.818,6.337,39.4,both_shop,True,1
12.619,5.575,7.044,0.5582,36.1,98.5,True,s1->s2->c2->c1,San Francisco,O149,O795,shop_and_deliver,delivery_only,same_day,on_demand,True,4,10,6.74,9.15,0.0,2.15,4.597,3.425,21.5,mixed,True,1
11.827,4.8,7.028,0.5942,49.9,222.7,True,s1->s2->c2->c1,San Francisco,O3524,O4947,shop_and_deliver,shop_and_deliver,same_day,same_day,True,12,17,8.49,9.01,0.0,2.004,4.516,2.796,17.3,both_shop,True,1
14.422,7.409,7.013,0.4863,41.9,198.1,True,s2->s1->c2->c1,San Francisco,O169,O1991,delivery_only,shop_and_deliver,same_day,next_day,False,21,8,8.81,6.75,0.119,4.917,6.039,2.41,41.9,mixed,True,1
14.259,7.25,7.009,0.4915,49.9,120.0,True,s1->s2->c1->c2,San Francisco,O492,O3120,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,6,9,7.01,6.59,0.0,2.856,4.395,5.47,43.2,both_shop,True,1
11.534,4.537,6.997,0.6067,16.5,120.0,True,s1->s2->c2->c1,San Francisco,O4091,O4387,delivery_only,delivery_only,on_demand,same_day,True,12,2,9.43,5.52,0.0,0.801,3.899,3.736,17.0,both_delivery,True,1
12.866,5.874,6.992,0.5434,25.5,95.5,True,s1->s2->c2->c1,San Francisco,O1539,O5585,delivery_only,shop_and_deliver,on_demand,on_demand,True,20,3,10.02,9.02,0.0,4.608,5.8,1.266,24.5,mixed,True,1
14.426,7.468,6.958,0.4823,35.2,231.2,True,s1->s2->c2->c1,San Francisco,O16,O5967,delivery_only,shop_and_deliver,same_day,same_day,True,6,14,6.74,9.24,0.0,3.993,5.476,3.475,8.8,mixed,True,1
11.448,4.517,6.931,0.6055,23.8,120.0,True,s1->s2->c2->c1,San Francisco,O3405,O5158,shop_and_deliver,delivery_only,same_day,on_demand,True,6,13,6.28,12.16,0.0,1.908,4.419,2.609,36.7,mixed,True,1
12.159,5.235,6.924,0.5694,33.2,237.5,True,s1->s2->c1->c2,San Francisco,O2318,O5549,shop_and_deliver,delivery_only,same_day,same_day,True,7,12,6.32,8.71,0.0,1.765,3.47,5.219,2.5,mixed,True,1
14.15,7.233,6.917,0.4888,37.5,120.0,True,s1->s2->c2->c1,San Francisco,O1667,O3893,delivery_only,shop_and_deliver,same_day,on_demand,True,27,8,12.8,8.13,0.0,4.515,5.716,2.718,34.3,mixed,True,1
13.571,6.655,6.916,0.5096,57.0,120.0,True,s1->s2->c2->c1,San Francisco,O225,O2711,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,11,7,6.48,5.8,0.0,3.454,5.185,3.201,32.1,both_shop,True,1
12.382,5.54,6.842,0.5526,46.8,113.2,True,s1->s2->c2->c1,San Francisco,O33,O3288,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,16,13,9.18,7.32,0.0,2.924,4.883,2.616,6.8,both_shop,True,1
14.282,7.449,6.833,0.4784,32.4,103.9,True,s1->s2->c2->c1,San Francisco,O2465,O4740,shop_and_deliver,delivery_only,on_demand,on_demand,True,6,16,5.77,10.39,0.0,6.026,6.43,1.422,16.1,mixed,True,1
10.803,3.999,6.804,0.6299,74.5,240.0,True,s1->s2->c2->c1,San Francisco,O2249,O2759,shop_and_deliver,shop_and_deliver,same_day,next_day,True,21,6,10.46,10.06,0.0,1.144,3.974,2.855,32.5,both_shop,True,1
11.244,4.453,6.792,0.604,45.4,1422.5,True,s1->s2->c2->c1,San Francisco,O1584,O4686,delivery_only,shop_and_deliver,next_day,next_day,True,11,17,10.4,8.69,0.0,1.461,4.126,2.991,17.5,mixed,True,1
17.536,10.746,6.79,0.3872,67.1,115.2,True,s2->s1->c1->c2,San Francisco,O2498,O3201,shop_and_deliver,shop_and_deliver,same_day,on_demand,False,8,11,6.91,7.89,0.119,4.878,5.75,5.931,4.8,both_shop,True,1
12.346,5.564,6.782,0.5494,31.0,120.0,True,s1->s2->c2->c1,San Francisco,O5412,O5696,delivery_only,shop_and_deliver,next_day,on_demand,True,15,2,11.55,6.55,0.0,2.348,4.565,3.216,34.1,mixed,True,1
10.753,3.979,6.774,0.63,44.4,114.4,True,s1->s2->c2->c1,San Francisco,O2508,O5489,shop_and_deliver,delivery_only,on_demand,on_demand,False,24,4,12.49,5.61,0.119,0.475,3.729,3.386,5.6,mixed,True,1
11.743,4.971,6.771,0.5767,36.4,216.4,True,s1->s2->c2->c1,San Francisco,O903,O3413,shop_and_deliver,shop_and_deliver,same_day,same_day,False,6,5,6.51,5.78,0.376,1.884,4.52,2.712,23.6,both_shop,True,1
13.813,7.047,6.766,0.4898,41.2,87.4,True,s1->s2->c1->c2,San Francisco,O2490,O4011,delivery_only,shop_and_deliver,on_demand,on_demand,True,5,18,12.12,9.62,0.0,3.113,3.934,5.946,32.6,mixed,True,1
13.498,6.764,6.734,0.4989,32.8,85.9,True,s1->s2->c2->c1,San Francisco,O696,O1802,shop_and_deliver,delivery_only,on_demand,next_day,True,2,27,6.55,12.63,0.0,4.007,5.371,2.757,34.1,mixed,True,1
11.66,4.95,6.71,0.5754,48.7,92.0,True,s1->s2->c2->c1,San Francisco,O3240,O5838,delivery_only,shop_and_deliver,same_day,on_demand,True,19,18,10.12,12.54,0.0,1.931,4.32,3.019,28.0,mixed,True,1
12.085,5.415,6.67,0.5519,39.5,120.0,True,s1->s2->c2->c1,San Francisco,O723,O2277,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,5,10,7.35,12.68,0.0,3.371,5.02,2.045,4.2,both_shop,True,1
11.457,4.816,6.641,0.5796,21.9,115.9,True,s1->s2->c1->c2,San Francisco,O1815,O5364,delivery_only,delivery_only,on_demand,on_demand,True,13,11,6.93,8.71,0.0,1.004,3.812,3.833,4.1,both_delivery,True,1
10.928,4.293,6.635,0.6072,33.8,120.0,True,s1->s2->c2->c1,San Francisco,O636,O823,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,10,4,9.81,4.59,0.0,1.556,4.095,2.737,33.5,both_shop,True,1
12.089,5.459,6.63,0.5484,54.9,120.0,True,s2->s1->c1->c2,San Francisco,O1007,O2227,shop_and_deliver,shop_and_deliver,same_day,on_demand,False,7,8,5.48,11.27,0.288,1.571,3.6,4.671,12.2,both_shop,True,1
25.024,18.44,6.584,0.2631,86.1,207.8,True,s1->s2->c2->c1,San Francisco,O117,O2884,delivery_only,shop_and_deliver,same_day,same_day,True,3,9,5.5,7.51,0.0,14.236,10.41,4.204,32.2,mixed,True,1
13.177,6.629,6.548,0.4969,23.4,120.0,True,s1->s2->c2->c1,San Francisco,O1916,O4175,delivery_only,delivery_only,on_demand,same_day,True,11,6,10.06,5.89,0.0,5.783,6.166,0.845,30.4,both_delivery,True,1
14.606,8.059,6.547,0.4482,43.5,120.0,True,s1->s2->c1->c2,San Francisco,O4510,O4918,delivery_only,shop_and_deliver,on_demand,next_day,True,22,12,11.04,7.58,0.0,4.261,3.798,7.01,43.6,mixed,True,1
13.988,7.448,6.54,0.4675,50.3,101.9,True,s1->s2->c1->c2,San Francisco,O2308,O5817,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,4,4,6.24,5.18,0.0,3.666,3.782,6.424,18.1,both_shop,True,1
11.602,5.072,6.53,0.5628,31.5,120.0,True,s1->s2->c2->c1,San Francisco,O1049,O2058,shop_and_deliver,delivery_only,same_day,on_demand,False,10,29,10.76,11.83,0.376,1.036,4.14,3.661,3.0,mixed,True,1
11.916,5.392,6.524,0.5475,30.9,202.5,True,s1->s2->c2->c1,San Francisco,O652,O5577,delivery_only,shop_and_deliver,same_day,same_day,True,13,9,10.7,8.22,0.0,4.151,5.337,1.241,37.5,mixed,True,1
12.217,5.696,6.521,0.5337,22.0,240.0,True,s1->s2->c2->c1,San Francisco,O1323,O2139,delivery_only,shop_and_deliver,same_day,next_day,True,26,2,10.81,6.89,0.0,2.878,4.699,2.818,6.1,mixed,True,1
10.988,4.48,6.508,0.5923,30.3,238.5,True,s1->s2->c2->c1,San Francisco,O3603,O5789,shop_and_deliver,shop_and_deliver,same_day,same_day,True,4,15,6.36,8.94,0.0,2.208,4.358,2.271,1.5,both_shop,True,1
15.692,9.203,6.489,0.4135,30.8,80.8,True,s1->s2->c2->c1,San Francisco,O3029,O3401,delivery_only,delivery_only,same_day,on_demand,True,9,10,8.1,11.22,0.0,6.083,6.286,3.12,39.2,both_delivery,True,1
11.397,4.92,6.477,0.5683,36.7,1416.8,True,s1->s2->c2->c1,San Francisco,O2095,O2157,shop_and_deliver,shop_and_deliver,next_day,next_day,True,11,7,8.71,5.43,0.0,1.683,4.08,3.237,23.2,both_shop,True,1
12.355,5.906,6.449,0.522,31.5,92.4,True,s1->s2->c2->c1,San Francisco,O1955,O2910,delivery_only,shop_and_deliver,on_demand,next_day,True,7,4,6.77,8.29,0.0,4.898,5.674,1.008,27.6,mixed,True,1
14.199,7.753,6.446,0.454,28.5,107.2,True,s2->s1->c2->c1,San Francisco,O5939,O5946,delivery_only,shop_and_deliver,on_demand,same_day,False,13,2,8.6,4.54,0.376,6.574,6.791,0.943,12.8,mixed,True,1
11.087,4.664,6.423,0.5793,33.5,103.0,True,s1->s2->c2->c1,San Francisco,O2969,O5409,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,10,13,8.47,9.36,0.0,2.144,4.283,2.521,17.0,both_shop,True,1
11.945,5.548,6.396,0.5355,43.3,93.4,True,s1->s2->c2->c1,San Francisco,O5003,O5931,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,7,13,7.27,11.72,0.0,3.92,5.158,1.629,26.6,both_shop,True,1
11.864,5.469,6.395,0.539,38.6,120.0,True,s1->s2->c2->c1,San Francisco,O1028,O3537,delivery_only,shop_and_deliver,on_demand,same_day,True,12,9,10.14,11.65,0.0,2.886,4.641,2.583,21.5,mixed,True,1
15.306,8.918,6.387,0.4173,49.1,203.5,True,s1->s2->c2->c1,San Francisco,O1678,O4925,shop_and_deliver,delivery_only,same_day,same_day,True,13,36,11.63,14.75,0.0,7.863,7.125,1.055,36.5,mixed,True,1
12.94,6.572,6.368,0.4921,59.7,218.5,True,s1->s2->c2->c1,San Francisco,O3560,O5743,shop_and_deliver,shop_and_deliver,same_day,same_day,True,24,6,12.2,6.62,0.0,3.428,4.898,3.144,21.5,both_shop,True,1
12.476,6.115,6.361,0.5099,27.8,218.6,True,s1->s2->c2->c1,San Francisco,O2960,O4902,delivery_only,shop_and_deliver,same_day,same_day,True,6,2,6.4,5.36,0.0,2.906,4.634,3.209,21.4,mixed,True,1
12.781,6.427,6.354,0.4972,45.9,240.0,True,s1->s2->c2->c1,San Francisco,O2957,O5335,shop_and_deliver,shop_and_deliver,same_day,next_day,True,18,10,10.12,8.19,0.0,4.412,5.383,2.015,1.4,both_shop,True,1
10.723,4.445,6.279,0.5855,25.9,207.2,True,s1->s2->c1->c2,San Francisco,O275,O4102,shop_and_deliver,delivery_only,same_day,same_day,True,1,4,6.67,9.41,0.0,1.091,3.353,4.016,32.8,mixed,True,1
15.922,9.671,6.251,0.3926,39.7,234.9,True,s1->s2->c2->c1,San Francisco,O92,O3421,shop_and_deliver,shop_and_deliver,same_day,same_day,True,22,5,11.3,7.3,0.0,7.833,7.042,1.838,5.1,both_shop,True,1
10.711,4.478,6.233,0.5819,47.6,104.4,True,s1->s2->c2->c1,San Francisco,O4061,O4482,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,12,6,8.99,5.84,0.0,1.367,3.8,3.112,15.6,both_shop,True,1
9.578,3.357,6.221,0.6495,43.7,120.0,True,s1->s2->c2->c1,San Francisco,O802,O5449,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,5,10,5.65,6.81,0.0,0.494,3.357,2.864,30.8,both_shop,True,1
12.168,5.959,6.209,0.5103,18.6,240.0,True,s1->s2->c2->c1,San Francisco,O917,O1060,delivery_only,delivery_only,same_day,next_day,True,3,16,5.5,9.75,0.0,2.648,4.429,3.311,9.3,both_delivery,True,1
10.417,4.224,6.193,0.5945,53.5,203.3,True,s1->s2->c2->c1,San Francisco,O965,O3141,shop_and_deliver,shop_and_deliver,same_day,same_day,True,5,20,7.61,11.36,0.0,1.97,4.081,2.254,36.7,both_shop,True,1
10.938,4.751,6.187,0.5656,52.8,94.7,True,s2->s1->c2->c1,San Francisco,O2554,O4650,shop_and_deliver,shop_and_deliver,on_demand,on_demand,False,12,8,6.64,6.6,0.119,1.412,3.746,3.328,25.3,both_shop,True,1
10.878,4.715,6.163,0.5665,48.7,224.3,True,s1->s2->c1->c2,San Francisco,O1034,O4269,shop_and_deliver,shop_and_deliver,same_day,same_day,True,6,30,6.43,12.78,0.0,1.387,3.328,4.221,15.7,both_shop,True,1
10.758,4.616,6.143,0.571,23.8,1420.2,True,s1->s2->c2->c1,San Francisco,O1304,O2087,delivery_only,shop_and_deliver,next_day,next_day,True,8,2,8.24,4.31,0.0,2.95,4.546,1.666,19.8,mixed,True,1
11.757,5.641,6.115,0.5202,19.7,213.7,True,s1->s2->c2->c1,San Francisco,O4059,O4729,delivery_only,delivery_only,same_day,same_day,True,5,2,8.43,10.9,0.0,5.132,5.623,0.51,26.3,both_delivery,True,1
11.631,5.518,6.113,0.5256,30.5,120.0,True,s1->s2->c2->c1,San Francisco,O1169,O2445,delivery_only,shop_and_deliver,on_demand,same_day,True,4,11,6.86,7.17,0.0,4.642,5.378,0.876,43.8,mixed,True,1
14.88,8.783,6.097,0.4097,55.3,120.0,True,s1->s2->c2->c1,San Francisco,O4222,O4989,delivery_only,shop_and_deliver,on_demand,same_day,False,18,8,9.0,9.56,0.288,5.152,5.661,3.344,17.9,mixed,True,1
10.153,4.109,6.044,0.5953,55.4,120.0,True,s1->s2->c2->c1,San Francisco,O2605,O2783,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,14,23,11.76,10.58,0.0,0.942,3.493,3.167,31.3,both_shop,True,1
12.106,6.109,5.997,0.4954,47.4,210.5,True,s1->s2->c1->c2,San Francisco,O788,O5869,delivery_only,shop_and_deliver,same_day,same_day,True,12,14,9.5,8.4,0.0,2.414,3.695,4.716,29.5,mixed,True,1
13.44,7.474,5.966,0.4439,28.3,232.5,True,s1->s2->c2->c1,San Francisco,O1971,O4711,delivery_only,shop_and_deliver,same_day,same_day,True,6,15,9.27,13.51,0.0,4.667,5.316,2.807,7.5,mixed,True,1
11.48,5.532,5.948,0.5181,34.8,80.7,True,s1->s2->c2->c1,San Francisco,O1003,O3355,shop_and_deliver,delivery_only,on_demand,on_demand,True,1,5,4.65,5.57,0.0,2.871,4.409,2.661,39.3,mixed,True,1
16.879,10.935,5.944,0.3522,61.2,198.0,True,s1->s2->c2->c1,San Francisco,O2306,O4867,shop_and_deliver,shop_and_deliver,same_day,same_day,True,9,6,9.77,6.1,0.0,9.182,7.563,1.754,42.0,both_shop,True,1
12.768,6.844,5.924,0.464,41.7,120.0,True,s1->s2->c2->c1,San Francisco,O1491,O1548,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,22,2,11.71,6.29,0.0,5.05,5.487,1.794,23.8,both_shop,True,1
9.889,3.977,5.912,0.5979,18.2,81.1,True,s1->s2->c2->c1,San Francisco,O1497,O1633,delivery_only,delivery_only,next_day,on_demand,True,15,19,9.64,10.55,0.0,1.996,3.954,1.981,38.9,both_delivery,True,1
11.634,5.727,5.907,0.5077,35.3,120.0,True,s2->s1->c2->c1,San Francisco,O1340,O3126,shop_and_deliver,delivery_only,on_demand,same_day,False,6,11,5.97,12.17,0.119,4.156,4.985,1.57,35.1,mixed,True,1
16.899,10.999,5.9,0.3491,84.8,120.0,True,s1->s2->c1->c2,San Francisco,O1273,O5832,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,6,18,9.01,14.33,0.0,7.668,3.331,10.237,12.5,both_shop,True,1
17.903,12.015,5.888,0.3289,45.9,120.0,True,s1->s2->c2->c1,San Francisco,O3332,O3547,delivery_only,shop_and_deliver,same_day,on_demand,True,18,5,13.89,7.55,0.0,9.966,7.927,2.049,40.7,mixed,True,1
11.076,5.202,5.875,0.5304,38.4,214.8,True,s1->s2->c1->c2,San Francisco,O140,O1147,delivery_only,shop_and_deliver,same_day,same_day,True,7,6,11.99,5.98,0.0,1.777,3.425,4.226,25.2,mixed,True,1
11.971,6.108,5.862,0.4897,55.4,76.1,True,s1->s2->c2->c1,San Francisco,O1630,O5329,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,12,6,8.98,10.24,0.0,3.591,4.726,2.518,43.9,both_shop,True,1
9.843,4.013,5.831,0.5923,33.5,221.6,True,s1->s2->c2->c1,San Francisco,O3077,O5265,shop_and_deliver,delivery_only,same_day,same_day,True,9,2,8.84,8.76,0.0,0.997,3.414,3.015,18.4,mixed,True,1
9.81,3.983,5.827,0.594,65.7,240.0,True,s1->s2->c2->c1,San Francisco,O2229,O4795,shop_and_deliver,shop_and_deliver,next_day,same_day,True,17,10,12.5,7.39,0.0,2.133,3.98,1.85,18.8,both_shop,True,1
16.991,11.171,5.82,0.3425,59.5,84.5,True,s1->s2->c1->c2,San Francisco,O1559,O5589,shop_and_deliver,delivery_only,on_demand,on_demand,True,15,13,12.88,8.21,0.0,6.086,5.085,6.822,35.5,mixed,True,1
13.378,7.573,5.804,0.4339,52.7,115.7,True,s1->s2->c1->c2,San Francisco,O3856,O4695,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,11,6,10.6,6.95,0.0,4.206,3.367,6.643,4.3,both_shop,True,1
16.245,10.479,5.766,0.3549,38.5,240.0,True,s1->s2->c2->c1,San Francisco,O1923,O3761,delivery_only,shop_and_deliver,same_day,next_day,True,11,7,9.29,9.19,0.0,5.791,5.778,4.689,0.2,mixed,True,1
