solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,solo_pay_total,bundle_offer_pay,est_minutes,pay_per_hour,pay_per_km,total_items,items_per_dollar,assigned_shopper,shopper_rating,preferred_shopper,accepted,both_shop_flag,both_delivery_flag,same_store_flag,has_on_demand,metro_Austin,metro_Birmingham,metro_Los Angeles,metro_San Francisco,predicted_acceptance
16.488,10.18,6.307,0.3825,59.3,89.1,True,s1->s2->c2->c1,Birmingham,O541,O2408,shop_and_deliver,shop_and_deliver,on_demand,on_demand,False,19,10,10.62,7.95,0.19,8.715,7.524,1.276,30.9,both_shop,True,18.57,15.23,59.3,15.41,1.48,29,1.904,SH9,4.53,0,0,1,0,0,1,0,1,0,0,0.1164415
20.922,13.67,7.251,0.3466,56.9,101.2,True,s1->s2->c1->c2,Birmingham,O1086,O3562,delivery_only,shop_and_deliver,on_demand,next_day,True,5,3,11.74,7.18,0.0,7.873,5.798,9.326,18.8,mixed,True,18.92,15.51,56.9,16.36,1.13,8,0.516,SH53,4.92,1,1,0,0,1,1,0,1,0,0,0.1780371
10.46,10.323,0.137,0.0131,60.6,200.1,True,s1->s2->c1->c2,San Francisco,O1302,O3747,shop_and_deliver,shop_and_deliver,same_day,same_day,True,3,8,5.41,6.84,0.0,7.419,2.904,4.652,39.9,both_shop,False,12.25,10.04,60.6,9.94,0.96,11,1.096,SH16,4.72,0,0,1,0,1,0,0,0,0,1,0.10944106
33.892,22.563,11.329,0.3343,118.0,240.0,True,s1->s2->c1->c2,Los Angeles,O2027,O4929,shop_and_deliver,shop_and_deliver,same_day,next_day,True,13,17,8.54,8.16,0.0,13.628,8.935,16.023,35.9,both_shop,True,16.7,13.69,118.0,6.96,0.6,30,2.191,SH13,4.62,0,0,1,0,1,0,0,0,1,0,0.042523243
15.716,15.058,0.658,0.0418,94.9,120.0,True,s1->s2->c1->c2,Austin,O85,O5994,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,11,7,8.37,8.3,0.0,9.993,5.066,5.585,32.1,both_shop,False,16.67,13.67,94.9,8.64,0.9,18,1.317,SH33,5.0,0,0,1,0,1,1,1,0,0,0,0.02132829
27.386,22.233,5.153,0.1882,56.4,84.0,True,s1->s2->c1->c2,Los Angeles,O1959,O5664,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,20,5,9.41,6.61,0.0,15.2,7.033,13.32,36.0,both_shop,True,16.02,13.14,56.4,13.98,0.59,25,1.903,SH13,4.62,0,0,1,0,1,1,0,0,1,0,0.08600835
13.917,9.348,4.569,0.3283,65.0,120.0,True,s1->s2->c1->c2,San Francisco,O879,O4654,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,34,6,12.73,7.79,0.0,6.158,3.19,7.536,35.9,both_shop,True,20.52,16.83,65.0,15.54,1.78,40,2.377,SH56,4.6,1,0,1,0,1,1,0,0,0,1,0.22729142
11.85,9.171,2.679,0.2261,48.9,120.0,True,s1->s2->c1->c2,San Francisco,O479,O1817,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,6,6,6.36,9.73,0.0,7.007,2.164,7.522,14.3,both_shop,True,16.09,13.19,48.9,16.18,1.42,12,0.91,SH81,4.66,0,1,1,0,1,1,0,0,0,1,0.2537475
16.935,14.21,2.725,0.1609,50.4,201.2,True,s1->s2->c1->c2,Austin,O2436,O4705,shop_and_deliver,shop_and_deliver,same_day,same_day,True,1,4,3.85,7.52,0.0,10.365,3.845,9.245,38.8,both_shop,False,11.37,9.32,50.4,11.1,0.65,5,0.536,SH79,5.0,1,0,1,0,1,0,1,0,0,0,0.24961774
26.886,15.586,11.301,0.4203,47.1,1404.4,True,s1->s2->c2->c1,Los Angeles,O2929,O3884,delivery_only,shop_and_deliver,next_day,next_day,True,39,9,15.49,9.24,0.0,11.368,11.334,4.218,35.6,mixed,True,24.73,20.28,47.1,25.83,1.29,48,2.367,SH27,4.42,0,0,0,0,1,0,0,0,1,0,0.44750306
10.867,6.222,4.644,0.4274,21.6,199.6,True,s1->s2->c2->c1,San Francisco,O2342,O5131,delivery_only,delivery_only,same_day,same_day,True,2,5,6.34,6.51,0.0,4.88,4.762,1.343,40.4,both_delivery,True,12.85,10.54,21.6,29.28,1.67,7,0.664,SH13,4.62,0,1,0,1,1,0,0,0,0,1,0.47464445
7.965,5.775,2.19,0.2749,68.2,236.6,True,s1->s2->c2->c1,San Francisco,O530,O5861,shop_and_deliver,shop_and_deliver,same_day,same_day,True,14,16,10.16,10.16,0.0,4.014,3.102,1.761,3.4,both_shop,True,20.32,16.66,68.2,14.66,2.84,30,1.801,SH74,4.67,1,0,1,0,1,0,0,0,0,1,0.1746894
13.182,8.548,4.634,0.3515,34.4,197.3,True,s1->s2->c2->c1,Austin,O1872,O3247,shop_and_deliver,delivery_only,same_day,same_day,True,4,5,8.73,5.57,0.0,4.445,4.539,4.103,42.7,mixed,True,14.3,11.73,34.4,20.46,1.36,9,0.767,SH98,4.58,0,0,0,0,1,0,1,0,0,0,0.4194679
10.672,7.973,2.698,0.2529,48.6,108.3,True,s1->s2->c1->c2,Austin,O357,O4325,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,9,3,8.120000000000001,5.16,0.0,6.56,1.413,7.845,11.7,both_shop,True,13.280000000000001,10.89,48.6,13.44,1.35,12,1.102,SH5,4.75,0,0,1,0,1,1,1,0,0,0,0.121391974
10.16,6.949,3.211,0.316,54.8,120.0,True,s1->s2->c1->c2,Birmingham,O150,O3047,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,10,10,7.54,13.12,0.0,5.155,1.794,6.572,12.8,both_shop,True,20.66,16.94,54.8,18.55,2.4,20,1.181,SH1,5.0,0,0,1,0,1,1,0,1,0,0,0.18111026
17.127,16.381,0.746,0.0436,72.7,120.0,True,s1->s2->c1->c2,San Francisco,O1794,O5214,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,11,15,9.76,9.47,0.0,11.841,4.54,8.047,1.3,both_shop,False,19.23,15.77,72.7,13.02,0.96,26,1.649,SH38,4.42,0,0,1,0,1,1,0,0,0,1,0.09655147
10.778,7.062,3.716,0.3448,35.0,78.4,True,s1->s2->c2->c1,Birmingham,O2089,O3599,delivery_only,shop_and_deliver,on_demand,on_demand,True,23,1,14.35,5.55,0.0,5.07,4.393,1.991,41.6,mixed,True,19.9,16.32,35.0,27.98,2.28,24,1.471,SH85,4.5,0,1,0,0,1,1,0,1,0,0,0.51027536
17.446,9.941,7.505,0.4302,75.4,108.8,True,s1->s2->c2->c1,Los Angeles,O3834,O5766,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,22,4,10.29,6.0,0.0,9.097,8.301,0.844,11.2,both_shop,True,16.29,13.36,75.4,10.63,1.33,26,1.946,SH74,4.67,1,0,1,0,1,1,0,0,1,0,0.091585
4.051,4.027,0.025,0.0061,101.4,237.0,True,s1->s2->c1->c2,San Francisco,O613,O5723,shop_and_deliver,shop_and_deliver,same_day,next_day,True,21,27,11.55,13.96,0.0,3.192,0.835,2.381,3.0,both_shop,False,25.51,20.92,101.4,12.38,5.07,48,2.294,SH67,4.84,0,0,1,0,1,0,0,0,0,1,0.035103086
38.999,27.902,11.098,0.2846,68.0,120.0,True,s1->s2->c1->c2,Los Angeles,O261,O862,shop_and_deliver,delivery_only,on_demand,next_day,True,5,4,5.67,6.59,0.0,15.394,12.508,13.983,44.2,mixed,True,12.26,10.05,68.0,8.87,0.36,9,0.896,SH51,4.78,0,0,0,0,1,1,0,0,1,0,0.16054873
14.855,14.615,0.24,0.0161,42.4,78.5,True,s1->s2->c1->c2,Birmingham,O2043,O2070,delivery_only,shop_and_deliver,on_demand,on_demand,True,16,2,10.19,5.89,0.0,10.693,3.922,7.011,41.5,mixed,False,16.08,13.19,42.4,18.67,0.9,18,1.365,SH91,4.74,0,0,0,0,1,1,0,1,0,0,0.22973695
12.71,7.193,5.517,0.4341,25.5,120.0,True,s1->s2->c1->c2,San Francisco,O4073,O4848,delivery_only,delivery_only,on_demand,same_day,True,10,8,10.43,7.16,0.0,3.733,3.46,5.789,18.0,both_delivery,True,17.59,14.42,25.5,33.93,1.98,18,1.248,SH72,4.63,0,1,0,1,1,1,0,0,0,1,0.67491794
17.175,9.766,7.409,0.4314,54.3,120.0,True,s1->s2->c2->c1,Birmingham,O1981,O4555,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,20,7.76,12.53,0.0,5.459,6.434,4.307,12.2,both_shop,True,20.29,16.64,54.3,18.39,1.69,27,1.623,SH60,4.65,0,0,1,0,1,1,0,1,0,0,0.2812592
10.107,9.815,0.292,0.0289,52.7,240.0,True,s1->s2->c1->c2,San Francisco,O70,O5643,shop_and_deliver,shop_and_deliver,same_day,next_day,True,5,11,7.68,9.38,0.0,7.187,2.629,4.85,34.1,both_shop,False,17.060000000000002,13.99,52.7,15.93,1.41,16,1.144,SH74,4.67,1,0,1,0,1,0,0,0,0,1,0.29526502
17.151,17.13,0.021,0.0012,59.7,117.0,True,s1->s2->c1->c2,Austin,O1406,O4812,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,6,3,7.71,6.83,0.0,12.064,5.066,7.018,3.0,both_shop,False,14.54,11.92,59.7,11.98,0.69,9,0.755,SH46,3.86,0,0,1,0,1,1,1,0,0,0,0.2651999
9.367,4.937,4.43,0.473,52.9,104.6,True,s1->s2->c2->c1,Austin,O4400,O5105,delivery_only,shop_and_deliver,on_demand,same_day,True,13,20,9.5,11.46,0.0,3.406,3.918,1.531,15.4,mixed,True,20.96,17.19,52.9,19.5,3.41,33,1.92,SH70,4.09,0,0,0,0,1,1,1,0,0,0,0.62414056
25.999,21.235,4.764,0.1832,66.6,120.0,True,s1->s2->c2->c1,Birmingham,O740,O4602,shop_and_deliver,delivery_only,on_demand,same_day,False,14,3,9.38,4.49,0.19,15.46,10.141,5.585,25.3,mixed,True,13.870000000000001,11.37,66.6,10.24,0.53,17,1.495,SH88,4.33,0,0,0,0,0,1,0,1,0,0,0.21376917
10.927,10.295,0.632,0.0578,41.7,101.0,True,s1->s2->c1->c2,Austin,O268,O4401,shop_and_deliver,delivery_only,on_demand,on_demand,True,6,21,8.16,10.78,0.0,8.496,1.799,7.329,19.0,mixed,False,18.939999999999998,15.53,41.7,22.35,1.49,27,1.739,SH13,4.62,0,0,0,0,1,1,1,0,0,0,0.3871112
13.836,13.683,0.152,0.011,42.5,1437.3,True,s1->s2->c1->c2,Birmingham,O1519,O5712,delivery_only,shop_and_deliver,next_day,next_day,True,13,8,8.05,6.28,0.0,10.507,3.177,7.482,2.7,mixed,False,14.330000000000002,11.75,42.5,16.59,0.85,21,1.787,SH39,4.86,0,0,0,0,1,0,0,1,0,0,0.1633513
19.361,16.963,2.398,0.1239,76.5,120.0,True,s1->s2->c2->c1,Birmingham,O824,O1243,delivery_only,shop_and_deliver,same_day,on_demand,True,15,12,9.92,11.01,0.0,11.832,7.115,5.131,21.0,mixed,False,20.93,17.16,76.5,13.46,1.01,27,1.573,SH50,4.76,1,0,0,0,1,1,0,1,0,0,0.18493448
19.808,18.708,1.1,0.0555,66.1,92.9,True,s1->s2->c1->c2,Birmingham,O809,O3770,shop_and_deliver,delivery_only,on_demand,same_day,True,15,12,9.81,8.48,0.0,13.011,5.697,8.414,27.1,mixed,False,18.29,15.0,66.1,13.62,0.8,27,1.8,SH11,4.56,0,0,0,0,1,1,0,1,0,0,0.15015179
10.584,5.732,4.852,0.4584,54.3,95.7,True,s1->s2->c2->c1,San Francisco,O3169,O5327,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,10,5,7.68,7.39,0.0,2.802,3.827,2.93,24.3,both_shop,True,15.07,12.36,54.3,13.66,2.12,15,1.214,SH70,4.09,0,0,1,0,1,1,0,0,0,1,0.2745358
20.949,20.887,0.062,0.003,71.7,120.0,True,s1->s2->c1->c2,Los Angeles,O5241,O5667,shop_and_deliver,delivery_only,on_demand,same_day,True,8,3,7.29,5.9,0.0,14.993,5.894,9.161,1.6,mixed,False,13.190000000000001,10.82,71.7,9.05,0.52,11,1.017,SH36,4.32,0,0,0,0,1,1,0,0,1,0,0.091521345
22.911,22.208,0.702,0.0307,95.3,197.4,True,s1->s2->c2->c1,San Francisco,O3040,O4738,shop_and_deliver,shop_and_deliver,same_day,next_day,True,10,14,10.15,7.97,0.0,15.032,7.867,7.176,42.6,both_shop,False,18.12,14.86,95.3,9.36,0.67,24,1.615,SH43,4.6,1,0,1,0,1,0,0,0,0,1,0.029899836
21.576,13.764,7.812,0.3621,40.6,120.0,True,s1->s2->c2->c1,Los Angeles,O2278,O3981,delivery_only,shop_and_deliver,on_demand,same_day,True,5,6,6.61,6.55,0.0,11.061,9.437,2.702,38.1,mixed,True,13.16,10.79,40.6,15.95,0.78,11,1.019,SH17,4.79,1,1,0,0,1,1,0,0,1,0,0.27541178
13.188,13.166,0.022,0.0017,42.7,102.4,True,s1->s2->c1->c2,Austin,O4978,O5311,shop_and_deliver,delivery_only,on_demand,same_day,True,9,10,8.559999999999999,7.6,0.0,9.028,4.138,4.912,17.6,mixed,False,16.159999999999997,13.25,42.7,18.62,1.0,19,1.434,SH68,4.88,0,0,0,0,1,1,1,0,0,0,0.2071508
12.168,5.107,7.061,0.5803,26.1,204.3,True,s1->s2->c2->c1,Austin,O4088,O5147,delivery_only,shop_and_deliver,next_day,same_day,True,28,5,10.74,6.07,0.0,2.972,5.017,2.135,35.7,mixed,True,16.810000000000002,13.78,26.1,31.68,2.65,33,2.395,SH33,5.0,0,1,0,0,1,0,1,0,0,0,0.3660398
9.45,7.428,2.022,0.2139,50.0,99.9,True,s1->s2->c1->c2,San Francisco,O3426,O4989,shop_and_deliver,shop_and_deliver,on_demand,same_day,False,15,8,8.99,9.56,0.288,4.231,3.196,3.344,20.1,both_shop,True,18.55,15.21,50.0,18.25,2.02,23,1.512,SH37,4.89,0,0,1,0,0,1,0,0,0,1,0.22518626
20.065,15.134,4.931,0.2457,67.3,76.7,True,s1->s2->c2->c1,Austin,O3326,O3461,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,14,7,12.75,5.32,0.0,8.532,6.731,6.603,43.3,both_shop,True,18.07,14.82,67.3,13.21,0.97,21,1.417,SH69,4.56,0,0,1,0,1,1,1,0,0,0,0.08428324
9.989,8.715,1.275,0.1276,36.6,211.9,True,s1->s2->c1->c2,San Francisco,O2228,O5285,delivery_only,shop_and_deliver,same_day,same_day,True,15,4,9.78,6.67,0.0,5.832,2.882,4.224,28.1,mixed,False,16.45,13.49,36.6,22.11,1.53,19,1.408,SH2,4.53,1,1,0,0,1,0,0,0,0,1,0.4793075
14.091,7.783,6.308,0.4476,54.5,101.8,True,s1->s2->c2->c1,Austin,O1337,O4371,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,15,11,9.64,9.44,0.0,5.281,5.794,2.502,18.2,both_shop,True,19.08,15.65,54.5,17.23,1.99,26,1.661,SH38,4.42,0,0,1,0,1,1,1,0,0,0,0.16673873
16.96,7.62,9.34,0.5507,38.1,199.8,True,s1->s2->c2->c1,Birmingham,O649,O2337,shop_and_deliver,shop_and_deliver,same_day,next_day,True,2,10,5.66,10.06,0.0,2.752,6.046,4.868,40.2,both_shop,True,15.72,12.89,38.1,20.3,1.67,12,0.931,SH49,4.61,1,0,1,0,1,0,0,1,0,0,0.4336999
12.078,10.672,1.407,0.1165,72.6,94.3,True,s1->s2->c2->c1,San Francisco,O1689,O1893,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,9,7.68,9.45,0.0,7.543,4.475,3.128,25.7,both_shop,False,17.13,14.05,72.6,11.61,1.3,16,1.139,SH24,4.53,0,0,1,0,1,1,0,0,0,1,0.099348016
14.88,8.783,6.097,0.4097,55.3,120.0,True,s1->s2->c2->c1,San Francisco,O4222,O4989,delivery_only,shop_and_deliver,on_demand,same_day,False,18,8,9.0,9.56,0.288,5.152,5.661,3.344,17.9,mixed,True,18.560000000000002,15.22,55.3,16.51,1.71,26,1.708,SH52,5.0,1,1,0,0,0,1,0,0,0,1,0.21307215
8.829,8.828,0.001,0.0001,58.4,120.0,True,s1->s2->c1->c2,San Francisco,O4439,O4931,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,9,14,6.59,10.76,0.0,6.602,2.226,4.377,37.3,both_shop,False,17.35,14.23,58.4,14.62,1.59,23,1.616,SH10,4.63,0,1,1,0,1,1,0,0,0,1,0.1559491
28.33,11.341,16.989,0.5997,44.0,231.2,True,s1->s2->c2->c1,Birmingham,O3277,O5537,shop_and_deliver,delivery_only,next_day,same_day,True,7,15,7.53,10.23,0.0,3.697,10.343,7.644,8.8,mixed,True,17.76,14.56,44.0,19.85,1.27,22,1.511,SH97,4.75,0,0,0,0,1,0,0,1,0,0,0.26362616
16.182,15.673,0.509,0.0314,69.2,226.4,True,s1->s2->c1->c2,Birmingham,O482,O3709,shop_and_deliver,delivery_only,same_day,same_day,True,13,5,8.86,5.45,0.0,11.329,4.344,7.494,13.6,mixed,False,14.309999999999999,11.73,69.2,10.17,0.74,18,1.535,SH90,4.27,0,0,0,0,1,0,0,1,0,0,0.1991246
16.824,16.756,0.068,0.004,56.7,199.5,True,s1->s2->c1->c2,Austin,O5,O3936,shop_and_deliver,shop_and_deliver,same_day,same_day,True,5,7,7.38,5.57,0.0,13.423,3.333,10.159,40.5,both_shop,False,12.95,10.62,56.7,11.24,0.63,12,1.13,SH29,4.44,1,0,1,0,1,0,1,0,0,0,0.18031716
13.785,7.545,6.239,0.4526,57.2,238.3,True,s1->s2->c2->c1,San Francisco,O1637,O5065,shop_and_deliver,shop_and_deliver,next_day,same_day,True,7,10,9.15,6.3,0.0,4.957,5.598,2.588,1.7,both_shop,True,15.45,12.67,57.2,13.29,1.66,17,1.342,SH52,5.0,1,0,1,0,1,0,0,0,0,1,0.14750487
10.748,9.181,1.567,0.1458,49.3,118.4,True,s1->s2->c1->c2,Birmingham,O2232,O4850,shop_and_deliver,delivery_only,on_demand,on_demand,True,12,7,7.72,9.8,0.0,8.035,1.146,8.457,1.6,mixed,False,17.52,14.37,49.3,17.49,1.55,19,1.322,SH100,4.9,1,0,0,0,1,1,0,1,0,0,0.26274952
22.044,21.105,0.939,0.0426,59.6,89.8,True,s2->s1->c1->c2,Birmingham,O1286,O2458,shop_and_deliver,shop_and_deliver,next_day,on_demand,False,8,6,10.57,8.0,0.19,15.452,5.464,11.034,30.2,both_shop,False,18.57,15.23,59.6,15.33,0.72,14,0.919,SH4,4.61,0,1,1,0,0,1,0,1,0,0,0.11662639
10.588,8.809,1.779,0.168,40.8,105.5,True,s1->s2->c1->c2,San Francisco,O1097,O2556,shop_and_deliver,delivery_only,on_demand,on_demand,True,7,6,6.46,6.79,0.0,5.321,3.488,3.613,14.5,mixed,False,13.25,10.86,40.8,15.97,1.22,13,1.197,SH11,4.56,0,0,0,0,1,1,0,0,0,1,0.31074086
35.728,32.974,2.755,0.0771,110.9,118.4,True,s1->s2->c1->c2,Los Angeles,O3428,O5633,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,16,7,9.1,8.15,0.0,21.473,11.501,12.727,1.6,both_shop,False,17.25,14.14,110.9,7.65,0.43,23,1.627,SH57,4.71,0,0,1,0,1,1,0,0,1,0,0.03530638
19.941,19.032,0.909,0.0456,82.1,94.9,True,s1->s2->c2->c1,Birmingham,O1682,O5190,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,16,31,8.69,18.65,0.0,12.99,6.95,6.041,25.1,both_shop,False,27.339999999999996,22.42,82.1,16.38,1.17,47,2.096,SH17,4.79,1,0,1,0,1,1,0,1,0,0,0.10182328
12.8,11.234,1.566,0.1224,51.1,120.0,True,s1->s2->c1->c2,Birmingham,O1373,O3876,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,9,12,5.99,8.65,0.0,9.051,2.183,8.434,19.7,both_shop,False,14.64,12.0,51.1,14.09,1.06,21,1.75,SH38,4.42,0,0,1,0,1,1,0,1,0,0,0.16336024
5.754,5.678,0.076,0.0132,36.3,92.2,True,s1->s2->c1->c2,San Francisco,O1333,O2508,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,8,24,9.93,12.49,0.0,4.666,1.012,3.729,27.8,both_shop,False,22.42,18.38,36.3,30.38,3.18,32,1.741,SH63,4.5,0,1,1,0,1,1,0,0,0,1,0.5916371
6.759,5.4,1.359,0.2011,22.5,113.5,True,s1->s2->c2->c1,San Francisco,O4117,O4936,delivery_only,delivery_only,on_demand,same_day,True,10,5,9.94,6.56,0.0,4.053,2.706,1.347,6.5,both_delivery,True,16.5,13.53,22.5,36.08,2.46,15,1.109,SH17,4.79,1,1,0,1,1,1,0,0,0,1,0.84884185
16.756,14.866,1.89,0.1128,76.8,92.9,True,s1->s2->c1->c2,Birmingham,O3540,O4764,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,25,8,9.78,8.38,0.0,11.862,3.004,10.748,27.1,both_shop,False,18.16,14.89,76.8,11.63,0.99,33,2.216,SH82,4.55,0,0,1,0,1,1,0,1,0,0,0.07459892
17.595,17.446,0.149,0.0084,83.1,240.0,True,s1->s2->c1->c2,Los Angeles,O2279,O5234,shop_and_deliver,shop_and_deliver,next_day,same_day,True,28,25,13.08,11.52,0.0,12.079,5.367,6.86,13.3,both_shop,False,24.6,20.17,83.1,14.56,1.15,53,2.628,SH67,4.84,0,0,1,0,1,0,0,0,1,0,0.04760093
11.868,7.662,4.207,0.3544,36.4,93.3,True,s1->s2->c1->c2,Austin,O2655,O3781,shop_and_deliver,delivery_only,on_demand,same_day,True,2,6,4.23,8.67,0.0,4.746,2.915,6.038,26.7,mixed,True,12.9,10.58,36.4,17.44,1.36,8,0.756,SH84,4.44,0,0,0,0,1,1,1,0,0,0,0.3370258
10.058,8.186,1.873,0.1862,41.7,120.0,True,s1->s2->c1->c2,San Francisco,O1029,O5092,shop_and_deliver,delivery_only,same_day,on_demand,True,20,18,10.99,9.5,0.0,6.816,1.37,7.319,27.9,mixed,True,20.490000000000002,16.8,41.7,24.17,2.03,38,2.262,SH90,4.27,0,1,0,0,1,1,0,0,0,1,0.50273824
12.162,6.597,5.565,0.4575,36.9,221.5,True,s1->s2->c1->c2,San Francisco,O2249,O5216,shop_and_deliver,delivery_only,same_day,same_day,True,21,8,10.46,8.27,0.0,2.623,3.974,4.214,18.5,mixed,True,18.73,15.36,36.9,24.98,2.29,29,1.888,SH47,4.98,0,0,0,0,1,0,0,0,0,1,0.40594044
9.075,8.643,0.432,0.0476,62.1,98.2,True,s1->s2->c1->c2,San Francisco,O665,O4399,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,12,2,9.14,5.78,0.0,6.477,2.165,4.744,21.8,both_shop,False,14.920000000000002,12.23,62.1,11.82,1.4,14,1.145,SH62,5.0,0,0,1,0,1,1,0,0,0,1,0.07991963
40.699,17.569,23.129,0.5683,48.1,75.5,True,s1->s2->c1->c2,Austin,O4581,O5217,shop_and_deliver,delivery_only,on_demand,same_day,True,10,26,10.67,12.86,0.0,5.997,11.573,17.554,44.5,mixed,True,23.53,19.29,48.1,24.06,1.09,36,1.866,SH56,4.6,1,1,0,0,1,1,1,0,0,0,0.6222699
11.086,4.517,6.569,0.5925,31.6,227.5,True,s1->s2->c2->c1,San Francisco,O3603,O4311,shop_and_deliver,delivery_only,same_day,same_day,True,4,2,6.36,6.52,0.0,2.148,4.358,2.369,12.5,mixed,True,12.879999999999999,10.56,31.6,20.05,2.29,6,0.568,SH3,4.31,0,0,0,0,1,0,0,0,0,1,0.7616116
11.923,11.577,0.346,0.029,56.3,118.7,True,s1->s2->c1->c2,Birmingham,O493,O1634,shop_and_deliver,delivery_only,on_demand,same_day,True,15,1,7.57,5.89,0.0,7.865,3.712,4.499,1.3,mixed,False,13.46,11.04,56.3,11.77,0.95,16,1.449,SH29,4.44,1,0,0,0,1,1,0,1,0,0,0.20877537
15.203,9.713,5.49,0.3611,52.1,91.7,True,s2->c2->s1->c1,San Francisco,O4035,O4940,shop_and_deliver,shop_and_deliver,on_demand,on_demand,False,6,6,7.3,7.67,0.376,8.359,6.77,1.339,28.3,both_shop,True,14.969999999999999,12.28,52.1,14.14,1.25,12,0.977,SH78,4.46,0,0,1,0,0,1,0,0,0,1,0.16008517
8.175,5.248,2.927,0.358,26.4,80.1,True,s1->s2->c1->c2,Birmingham,O273,O3971,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,1,4,4.6,6.22,0.0,3.28,1.968,4.238,39.9,both_shop,True,10.82,8.87,26.4,20.16,1.66,5,0.564,SH99,4.74,0,0,1,0,1,1,0,1,0,0,0.42771855
3.416,1.676,1.74,0.5093,38.4,80.1,True,s1->s2->c2->c1,Austin,O357,O4242,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,9,10,8.120000000000001,6.18,0.0,1.087,1.413,0.59,39.9,both_shop,True,14.3,11.73,38.4,18.33,6.6,19,1.62,SH42,4.63,1,1,1,0,1,1,1,0,0,0,0.6498028
12.216,9.923,2.293,0.1877,67.6,75.6,True,s1->s2->c1->c2,San Francisco,O993,O5666,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,17,7,8.35,6.86,0.0,6.76,3.163,5.89,44.4,both_shop,True,15.21,12.47,67.6,11.07,1.24,24,1.925,SH15,5.0,0,0,1,0,1,1,0,0,0,1,0.06817425
16.796,14.191,2.605,0.1551,46.6,240.0,True,s1->s2->c2->c1,San Francisco,O1067,O5768,shop_and_deliver,shop_and_deliver,same_day,next_day,True,14,4,10.04,11.58,0.0,9.066,5.836,5.125,13.8,both_shop,False,21.619999999999997,17.73,46.6,22.83,1.24,18,1.015,SH27,4.42,0,1,1,0,1,0,0,0,0,1,0.45670417
15.629,10.766,4.863,0.3111,33.8,120.0,True,s1->s2->c2->c1,Birmingham,O2161,O2258,delivery_only,shop_and_deliver,same_day,on_demand,True,11,7,7.93,6.49,0.0,7.419,6.141,3.347,18.1,mixed,True,14.42,11.82,33.8,20.98,1.09,18,1.523,SH37,4.89,0,0,0,0,1,1,0,1,0,0,0.40848494
5.576,2.773,2.803,0.5027,42.1,220.9,True,s1->s2->c2->c1,Austin,O3969,O4083,shop_and_deliver,shop_and_deliver,same_day,next_day,True,10,11,12.06,8.85,0.0,0.983,1.893,1.79,19.1,both_shop,True,20.91,17.15,42.1,24.44,5.97,21,1.224,SH19,4.44,1,1,1,0,1,0,1,0,0,0,0.7012051
9.716,9.536,0.18,0.0185,29.1,85.9,True,s1->s2->c1->c2,Birmingham,O890,O2705,shop_and_deliver,delivery_only,on_demand,on_demand,True,9,8,9.24,8.36,0.0,6.838,2.698,4.32,34.1,mixed,False,17.6,14.43,29.1,29.75,1.5,17,1.178,SH24,4.53,0,0,0,0,1,1,0,1,0,0,0.6213931
20.062,15.555,4.507,0.2247,64.1,210.7,True,s1->s2->c2->c1,San Francisco,O2025,O3144,shop_and_deliver,shop_and_deliver,same_day,next_day,True,27,28,16.04,12.04,0.0,11.207,7.857,4.347,29.3,both_shop,True,28.08,23.03,64.1,21.56,1.47,55,2.388,SH88,4.33,0,0,1,0,1,0,0,0,0,1,0.08256695
13.335,8.568,4.768,0.3575,60.1,195.2,True,s1->s2->c2->c1,Austin,O471,O5595,shop_and_deliver,delivery_only,same_day,same_day,False,19,30,11.72,11.49,0.481,4.711,5.22,3.376,44.8,mixed,True,23.21,19.03,60.1,19.0,2.2,49,2.575,SH90,4.27,0,1,0,0,0,0,1,0,0,0,0.24187885
